0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/css/main.css HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/datatables.min.css HTTP/1.1" 200 18273
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/DataTables-1.10.16/css/jquery.dataTables.min.css HTTP/1.1" 200 13900
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/Select-1.2.5/css/select.dataTables.min.css HTTP/1.1" 200 3918
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/jquery-ui-1.12.1/jquery-ui.min.css HTTP/1.1" 200 32076
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/jquery-ui-1.12.1/jquery-ui.structure.min.css HTTP/1.1" 200 15548
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/jquery-ui-1.12.1/jquery-ui.theme.min.css HTTP/1.1" 200 13841
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/tag-it-6ccd2de/css/jquery.tagit.css HTTP/1.1" 200 1412
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/tag-it-6ccd2de/css/tagit.ui-zendesk.css HTTP/1.1" 200 2822
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/css/tables.css HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/css/classes.css HTTP/1.1" 200 957
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:58 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/css/plots.css HTTP/1.1" 200 86
